host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_duration,first_review_dur,last_review_dur,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Allston,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,24,accessible,aid,air,allowed,bedroom,breakfast,building,buzzer,cable,carbon,card,cat,detector,dog,doorman,dryer,essentials,events,extinguisher,family,fireplace,free,friendly,gym,hair,hangers,heating,hot,in,internet,iron,kitchen,laptop,live,off,on,other,parking,pets,pool,premises,shampoo,smoke,smoking,street,tv,washer,wireless,amex,email,facebook,google,jumio,kba,linkedin,manual_offline,manual_online,phone,reviews,sent_id,weibo,price2
1.0,1.0,False,1,1,True,True,Jamaica Plain,42.30711033673986,-71.10582362671403,True,2,1.0,1.0,1.0,100.0,68.38014527845036,1,0.0,2,1125,23,53,83,358,24,91.0,9.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,0.72,1604,995.0,37.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.605170185988092
0.0,1.0,False,1,1,True,False,Jamaica Plain,42.30983484647106,-71.11457927159456,True,6,3.0,3.0,6.0,450.0,150.0,1,0.0,1,1125,30,48,78,353,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.13,511,469.0,433.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,6.1092475827643655
1.0,0.93,True,2,2,True,True,Jamaica Plain,42.318072566888496,-71.11267005505267,True,8,2.0,4.0,4.0,399.0,120.0,4,0.0,2,1125,9,25,43,292,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,2,0.8,715,669.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.988961416889864
0.94,0.95,True,5,5,True,True,Jamaica Plain,42.323942224420435,-71.10820204241452,True,5,1.0,2.0,2.0,350.0,50.0,4,25.0,1,270,0,0,0,240,13,98.0,10.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,0.24,2759,1602.0,1162.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,5.857933154483459
1.0,0.25,False,1,1,True,True,Jamaica Plain,42.309049862943375,-71.11253858596702,True,4,1.0,2.0,2.0,200.0,68.38014527845036,2,10.0,2,14,0,0,0,0,32,98.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,1.09,1273,878.0,163.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,5.298317366548036
0.9498908156711676,0.8417308927424536,False,1,1,True,True,Jamaica Plain,42.32004366635828,-71.10784415823343,True,2,1.0,1.0,1.0,99.0,40.0,1,0.0,2,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.18,427,338.0,316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.59511985013459
1.0,1.0,False,1,1,True,False,Jamaica Plain,42.308717208857495,-71.11051775662285,True,6,2.0,3.0,4.0,295.0,68.38014527845036,1,0.0,3,1125,14,39,69,327,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,148,439.475079533404,86.51643690349947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5.68697535633982
1.0,0.78,False,8,8,True,True,Jamaica Plain,42.305088311340114,-71.10735816883991,True,2,1.0,1.0,1.0,107.0,60.0,2,30.0,2,1125,28,58,88,363,20,81.0,9.0,8.0,9.0,9.0,8.0,8.0,False,False,False,4,0.84,960,709.0,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.672828834461906
0.8,0.9,False,2,2,True,True,Jamaica Plain,42.30794791179289,-71.10929998832164,True,1,1.0,1.0,1.0,69.0,20.0,1,0.0,1,7,28,58,88,88,18,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,2,1.16,758,465.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.23410650459726
1.0,1.0,False,5,5,True,True,Jamaica Plain,42.309701158494384,-71.11833423971592,True,2,1.0,1.0,1.0,76.0,15.0,1,15.0,1,1125,11,29,59,149,57,92.0,10.0,9.0,10.0,10.0,10.0,9.0,True,False,False,3,4.68,1340,363.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.330733340286331
1.0,1.0,True,2,2,True,True,Jamaica Plain,42.320809392430675,-71.10730266023941,True,2,1.0,1.0,1.0,75.0,25.0,1,25.0,2,200,0,0,5,184,48,95.0,10.0,9.0,10.0,10.0,10.0,10.0,False,False,False,2,6.15,292,232.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.31748811353631
0.9,0.88,False,1,1,True,True,Jamaica Plain,42.315797659023744,-71.11696299856979,True,1,1.0,1.0,1.0,55.0,20.0,1,25.0,1,1125,0,0,0,0,9,78.0,9.0,6.0,9.0,9.0,9.0,8.0,False,False,False,1,0.74,424,364.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,4.007333185232471
1.0,1.0,False,2,2,True,True,Jamaica Plain,42.32249608513066,-71.11475792071663,True,2,1.0,1.0,2.0,65.0,68.38014527845036,1,0.0,1,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,2,1.25,774,46.0,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.174387269895637
1.0,0.25,False,2,2,True,True,Jamaica Plain,42.318054676409226,-71.1118693618817,True,2,1.5,1.0,1.0,59.0,15.0,1,10.0,2,1125,0,0,0,0,1,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,2,0.91,1229,31.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.07753744390572
1.0,1.0,True,3,3,True,True,Jamaica Plain,42.29956291644425,-71.11283944617206,True,2,1.0,1.0,1.0,88.0,68.38014527845036,1,0.0,2,30,0,0,0,0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,3,0.86,775,172.0,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.477336814478207
1.0,1.0,False,1,1,True,True,Jamaica Plain,42.30988682257417,-71.11789702317628,True,5,2.0,4.0,3.0,164.0,100.0,3,7.0,6,34,0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,1815,439.475079533404,86.51643690349947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,5.099866427824199
1.0,1.0,False,3,3,True,True,Jamaica Plain,42.32508878303933,-71.10722979809752,True,2,1.0,0.0,1.0,90.0,40.0,1,0.0,2,1125,5,12,29,283,139,93.0,9.0,10.0,10.0,10.0,9.0,9.0,True,False,False,3,6.77,639,614.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.499809670330265
1.0,1.0,False,1,1,True,True,Jamaica Plain,42.313951405843575,-71.11600891554467,True,4,2.0,2.0,2.0,185.0,75.0,1,0.0,5,1125,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.15,1303,779.0,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.220355825078324
0.9498908156711676,0.8417308927424536,False,1,1,True,False,Jamaica Plain,42.32324289956977,-71.11357115025135,True,2,1.0,1.0,1.0,80.0,68.38014527845036,1,0.0,1,1125,0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,293,439.475079533404,86.51643690349947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.382026634673881
0.92,0.94,False,1,1,True,True,Jamaica Plain,42.31838301910418,-71.10187809594295,True,2,1.0,1.0,1.0,105.0,7.0,1,10.0,2,1125,26,56,86,335,21,91.0,9.0,10.0,10.0,10.0,9.0,9.0,False,False,False,1,3.46,498,180.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.653960350157523
1.0,0.96,False,1,1,True,True,Jamaica Plain,42.30026388087917,-71.11180739447572,True,2,1.0,1.0,1.0,90.0,68.38014527845036,1,0.0,1,1125,0,0,4,266,192,95.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,5.58,1637,1030.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,4.499809670330265
1.0,0.83,True,1,1,True,True,Jamaica Plain,42.318635400684855,-71.10640627596929,True,2,1.0,1.0,1.0,100.0,50.0,2,0.0,3,31,2,4,9,284,115,97.0,10.0,10.0,10.0,10.0,10.0,10.0,False,True,True,1,1.9,1835,1817.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.605170185988092
1.0,0.56,True,4,4,True,True,,42.31359024362312,-71.10911529916937,False,2,1.0,1.0,1.0,100.0,50.0,1,20.0,1,1125,5,33,63,338,10,98.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,4,0.6,1305,499.0,307.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.605170185988092
1.0,0.17,False,1,1,True,True,Jamaica Plain,42.31813877306128,-71.1036735352925,True,5,1.5,2.0,3.0,200.0,100.0,1,0.0,2,1125,0,0,0,0,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.75,448,436.0,63.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.298317366548036
0.9,1.0,False,2,2,True,True,Jamaica Plain,42.32085835010096,-71.11249877013331,True,8,1.5,4.0,4.0,300.0,100.0,6,25.0,4,1125,0,0,0,133,2,100.0,10.0,10.0,9.0,10.0,9.0,9.0,False,False,False,2,0.05,1385,1198.0,504.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,5.703782474656201
0.9498908156711676,0.8417308927424536,False,1,1,True,False,Jamaica Plain,42.31926520385325,-71.11324623810819,True,2,1.0,1.0,1.0,60.0,68.38014527845036,1,0.0,1,1125,0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,998,439.475079533404,86.51643690349947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0943445622221
1.0,0.9,False,2,2,True,True,Jamaica Plain,42.31433571613884,-71.11641497800227,True,6,1.0,3.0,3.0,319.0,40.0,6,25.0,1,1125,14,32,55,145,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,2,0.63,319,286.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,5.765191102784844
1.0,0.96,True,2,2,True,True,Jamaica Plain,42.306811532274814,-71.1105244224708,True,2,1.0,1.0,1.0,85.0,25.0,1,0.0,2,21,0,24,54,143,91,96.0,10.0,9.0,10.0,10.0,10.0,9.0,False,False,False,2,2.29,1415,1190.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,4.442651256490317
0.5,0.56,False,1,1,True,True,Jamaica Plain,42.32267197982334,-71.10078611527362,True,2,2.0,1.0,1.0,70.0,68.38014527845036,1,0.0,1,1125,0,0,0,0,10,74.0,9.0,8.0,9.0,8.0,8.0,9.0,False,False,False,1,3.13,301,94.0,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.248495242049359
0.9498908156711676,0.8417308927424536,False,1,1,True,False,Jamaica Plain,42.30977751293719,-71.11879574479485,True,2,1.0,1.0,1.0,50.0,68.38014527845036,1,0.0,1,1125,0,0,0,24,2,60.0,6.0,6.0,8.0,10.0,10.0,6.0,False,False,False,1,0.46,132,129.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,3.912023005428146
1.0,0.86,False,1,1,True,True,Jamaica Plain,42.304424401841324,-71.11429863527867,True,4,1.0,1.0,1.0,119.0,60.0,0,0.0,3,1125,0,1,18,146,14,86.0,8.0,8.0,10.0,10.0,9.0,9.0,False,False,False,1,0.47,1729,900.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,4.77912349311153
1.0,0.5,False,2,2,True,True,Jamaica Plain,42.325511669688346,-71.11320967171939,True,3,1.0,1.0,2.0,125.0,15.0,2,20.0,1,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,2,1.36,562,42.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.8283137373023015
